"","book","chapter","verse","text"
"3083","John","5","27","And he has given him authority to judge because he is the Son of Man. "
"3084","John","5","28","“Do not be amazed at this, for a time is coming when all who are in their graves will hear his voice "
"3085","John","5","29","and come out—those who have done what is good will rise to live, and those who have done what is evil will rise to be condemned. "
"3086","John","5","30","By myself I can do nothing; I judge only as I hear, and my judgment is just, for I seek not to please myself but him who sent me. "
"3087","John","5","31","“If I testify about myself, my testimony is not true. "
"3088","John","5","32","There is another who testifies in my favor, and I know that his testimony about me is true. "
"3089","John","5","33","“You have sent to John and he has testified to the truth. "
"3090","John","5","34","Not that I accept human testimony; but I mention it that you may be saved. "
"3091","John","5","35","John was a lamp that burned and gave light, and you chose for a time to enjoy his light. "
"3092","John","5","36","“I have testimony weightier than that of John. For the works that the Father has given me to finish—the very works that I am doing—testify that the Father has sent me. "
"3093","John","5","37","And the Father who sent me has himself testified concerning me. You have never heard his voice nor seen his form, "
"3094","John","5","38","nor does his word dwell in you, for you do not believe the one he sent. "
"3095","John","5","39","You study # the Scriptures diligently because you think that in them you have eternal life. These are the very Scriptures that testify about me, "
"3096","John","5","40","yet you refuse to come to me to have life. "
"3097","John","5","41","“I do not accept glory from human beings, "
"3098","John","5","42","but I know you. I know that you do not have the love of God in your hearts. "
"3099","John","5","43","I have come in my Father’s name, and you do not accept me; but if someone else comes in his own name, you will accept him. "
"3100","John","5","44","How can you believe since you accept glory from one another but do not seek the glory that comes from the only God # ? "
"3101","John","5","45","“But do not think I will accuse you before the Father. Your accuser is Moses, on whom your hopes are set. "
"3102","John","5","46","If you believed Moses, you would believe me, for he wrote about me. "
"3103","John","5","47","But since you do not believe what he wrote, how are you going to believe what I say?”"
"3104","John","6","1","Some time after this, Jesus crossed to the far shore of the Sea of Galilee (that is, the Sea of Tiberias), "
"3105","John","6","2","and a great crowd of people followed him because they saw the signs he had performed by healing the sick. "
"3106","John","6","3","Then Jesus went up on a mountainside and sat down with his disciples. "
"3107","John","6","4","The Jewish Passover Festival was near. "
"3108","John","6","5","When Jesus looked up and saw a great crowd coming toward him, he said to Philip, “Where shall we buy bread for these people to eat?” "
"3109","John","6","6","He asked this only to test him, for he already had in mind what he was going to do. "
"3110","John","6","7","Philip answered him, “It would take more than half a year’s wages # to buy enough bread for each one to have a bite!” "
"3111","John","6","8","Another of his disciples, Andrew, Simon Peter’s brother, spoke up, "
"3112","John","6","9","“Here is a boy with five small barley loaves and two small fish, but how far will they go among so many?” "
"3113","John","6","10","Jesus said, “Have the people sit down.” There was plenty of grass in that place, and they sat down (about five thousand men were there). "
"3114","John","6","11","Jesus then took the loaves, gave thanks, and distributed to those who were seated as much as they wanted. He did the same with the fish. "
"3115","John","6","12","When they had all had enough to eat, he said to his disciples, “Gather the pieces that are left over. Let nothing be wasted.” "
"3116","John","6","13","So they gathered them and filled twelve baskets with the pieces of the five barley loaves left over by those who had eaten. "
"3117","John","6","14","After the people saw the sign Jesus performed, they began to say, “Surely this is the Prophet who is to come into the world.” "
"3118","John","6","15","Jesus, knowing that they intended to come and make him king by force, withdrew again to a mountain by himself. "
"3119","John","6","16","When evening came, his disciples went down to the lake, "
"3120","John","6","17","where they got into a boat and set off across the lake for Capernaum. By now it was dark, and Jesus had not yet joined them. "
"3121","John","6","18","A strong wind was blowing and the waters grew rough. "
"3122","John","6","19","When they had rowed about three or four miles, # they saw Jesus approaching the boat, walking on the water; and they were frightened. "
"3123","John","6","20","But he said to them, “It is I; don’t be afraid.” "
"3124","John","6","21","Then they were willing to take him into the boat, and immediately the boat reached the shore where they were heading. "
"3125","John","6","22","The next day the crowd that had stayed on the opposite shore of the lake realized that only one boat had been there, and that Jesus had not entered it with his disciples, but that they had gone away alone. "
"3126","John","6","23","Then some boats from Tiberias landed near the place where the people had eaten the bread after the Lord had given thanks. "
"3127","John","6","24","Once the crowd realized that neither Jesus nor his disciples were there, they got into the boats and went to Capernaum in search of Jesus. "
"3128","John","6","25","When they found him on the other side of the lake, they asked him, “Rabbi, when did you get here?” "
"3129","John","6","26","Jesus answered, “Very truly I tell you, you are looking for me, not because you saw the signs I performed but because you ate the loaves and had your fill. "
"3130","John","6","27","Do not work for food that spoils, but for food that endures to eternal life, which the Son of Man will give you. For on him God the Father has placed his seal of approval.” "
"3131","John","6","28","Then they asked him, “What must we do to do the works God requires?” "
"3132","John","6","29","Jesus answered, “The work of God is this: to believe in the one he has sent.” "
"3133","John","6","30","So they asked him, “What sign then will you give that we may see it and believe you? What will you do? "
"3134","John","6","31","Our ancestors ate the manna in the wilderness; as it is written: ‘He gave them bread from heaven to eat.’ # ” "
"3135","John","6","32","Jesus said to them, “Very truly I tell you, it is not Moses who has given you the bread from heaven, but it is my Father who gives you the true bread from heaven. "
"3136","John","6","33","For the bread of God is the bread that comes down from heaven and gives life to the world.” "
"3137","John","6","34","“Sir,” they said, “always give us this bread.” "
"3138","John","6","35","Then Jesus declared, “I am the bread of life. Whoever comes to me will never go hungry, and whoever believes in me will never be thirsty. "
"3139","John","6","36","But as I told you, you have seen me and still you do not believe. "
"3140","John","6","37","All those the Father gives me will come to me, and whoever comes to me I will never drive away. "
"3141","John","6","38","For I have come down from heaven not to do my will but to do the will of him who sent me. "
"3142","John","6","39","And this is the will of him who sent me, that I shall lose none of all those he has given me, but raise them up at the last day. "
"3143","John","6","40","For my Father’s will is that everyone who looks to the Son and believes in him shall have eternal life, and I will raise them up at the last day.” "
"3144","John","6","41","At this the Jews there began to grumble about him because he said, “I am the bread that came down from heaven.” "
"3145","John","6","42","They said, “Is this not Jesus, the son of Joseph, whose father and mother we know? How can he now say, ‘I came down from heaven’ ?” "
"3146","John","6","43","“Stop grumbling among yourselves,” Jesus answered. "
"3147","John","6","44","“No one can come to me unless the Father who sent me draws them, and I will raise them up at the last day. "
"3148","John","6","45","It is written in the Prophets: ‘They will all be taught by God.’ # Everyone who has heard the Father and learned from him comes to me. "
"3149","John","6","46","No one has seen the Father except the one who is from God; only he has seen the Father. "
"3150","John","6","47","Very truly I tell you, the one who believes has eternal life. "
"3151","John","6","48","I am the bread of life. "
"3152","John","6","49","Your ancestors ate the manna in the wilderness, yet they died. "
"3153","John","6","50","But here is the bread that comes down from heaven, which anyone may eat and not die. "
"3154","John","6","51","I am the living bread that came down from heaven. Whoever eats this bread will live forever. This bread is my flesh, which I will give for the life of the world.” "
"3155","John","6","52","Then the Jews began to argue sharply among themselves, “How can this man give us his flesh to eat?” "
"3156","John","6","53","Jesus said to them, “Very truly I tell you, unless you eat the flesh of the Son of Man and drink his blood, you have no life in you. "
"3157","John","6","54","Whoever eats my flesh and drinks my blood has eternal life, and I will raise them up at the last day. "
"3158","John","6","55","For my flesh is real food and my blood is real drink. "
"3159","John","6","56","Whoever eats my flesh and drinks my blood remains in me, and I in them. "
"3160","John","6","57","Just as the living Father sent me and I live because of the Father, so the one who feeds on me will live because of me. "
"3161","John","6","58","This is the bread that came down from heaven. Your ancestors ate manna and died, but whoever feeds on this bread will live forever.” "
"3162","John","6","59","He said this while teaching in the synagogue in Capernaum. "
"3163","John","6","60","On hearing it, many of his disciples said, “This is a hard teaching. Who can accept it?” "
"3164","John","6","61","Aware that his disciples were grumbling about this, Jesus said to them, “Does this offend you? "
"3165","John","6","62","Then what if you see the Son of Man ascend to where he was before! "
"3166","John","6","63","The Spirit gives life; the flesh counts for nothing. The words I have spoken to you—they are full of the Spirit # and life. "
"3167","John","6","64","Yet there are some of you who do not believe.” For Jesus had known from the beginning which of them did not believe and who would betray him. "
"3168","John","6","65","He went on to say, “This is why I told you that no one can come to me unless the Father has enabled them.” "
"3169","John","6","66","From this time many of his disciples turned back and no longer followed him. "
"3170","John","6","67","“You do not want to leave too, do you?” Jesus asked the Twelve. "
"3171","John","6","68","Simon Peter answered him, “Lord, to whom shall we go? You have the words of eternal life. "
"3172","John","6","69","We have come to believe and to know that you are the Holy One of God.” "
"3173","John","6","70","Then Jesus replied, “Have I not chosen you, the Twelve? Yet one of you is a devil!” "
"3174","John","6","71","(He meant Judas, the son of Simon Iscariot, who, though one of the Twelve, was later to betray him.)"
"3175","John","7","1","After this, Jesus went around in Galilee. He did not want # to go about in Judea because the Jewish leaders there were looking for a way to kill him. "
"3176","John","7","2","But when the Jewish Festival of Tabernacles was near, "
"3177","John","7","3","Jesus’ brothers said to him, “Leave Galilee and go to Judea, so that your disciples there may see the works you do. "
"3178","John","7","4","No one who wants to become a public figure acts in secret. Since you are doing these things, show yourself to the world.” "
"3179","John","7","5","For even his own brothers did not believe in him. "
"3180","John","7","6","Therefore Jesus told them, “My time is not yet here; for you any time will do. "
"3181","John","7","7","The world cannot hate you, but it hates me because I testify that its works are evil. "
"3182","John","7","8","You go to the festival. I am not # going up to this festival, because my time has not yet fully come.” "
"3183","John","7","9","After he had said this, he stayed in Galilee. "
"3184","John","7","10","However, after his brothers had left for the festival, he went also, not publicly, but in secret. "
"3185","John","7","11","Now at the festival the Jewish leaders were watching for Jesus and asking, “Where is he?” "
"3186","John","7","12","Among the crowds there was widespread whispering about him. Some said, “He is a good man.” Others replied, “No, he deceives the people.” "
"3187","John","7","13","But no one would say anything publicly about him for fear of the leaders. "
"3188","John","7","14","Not until halfway through the festival did Jesus go up to the temple courts and begin to teach. "
"3189","John","7","15","The Jews there were amazed and asked, “How did this man get such learning without having been taught?” "
"3190","John","7","16","Jesus answered, “My teaching is not my own. It comes from the one who sent me. "
"3191","John","7","17","Anyone who chooses to do the will of God will find out whether my teaching comes from God or whether I speak on my own. "
"3192","John","7","18","Whoever speaks on their own does so to gain personal glory, but he who seeks the glory of the one who sent him is a man of truth; there is nothing false about him. "
"3193","John","7","19","Has not Moses given you the law? Yet not one of you keeps the law. Why are you trying to kill me?” "
"3194","John","7","20","“You are demon-possessed,” the crowd answered. “Who is trying to kill you?” "
"3195","John","7","21","Jesus said to them, “I did one miracle, and you are all amazed. "
"3196","John","7","22","Yet, because Moses gave you circumcision (though actually it did not come from Moses, but from the patriarchs), you circumcise a boy on the Sabbath. "
"3197","John","7","23","Now if a boy can be circumcised on the Sabbath so that the law of Moses may not be broken, why are you angry with me for healing a man’s whole body on the Sabbath? "
"3198","John","7","24","Stop judging by mere appearances, but instead judge correctly.” "
"3199","John","7","25","At that point some of the people of Jerusalem began to ask, “Isn’t this the man they are trying to kill? "
"3200","John","7","26","Here he is, speaking publicly, and they are not saying a word to him. Have the authorities really concluded that he is the Messiah? "
"3201","John","7","27","But we know where this man is from; when the Messiah comes, no one will know where he is from.” "
"3202","John","7","28","Then Jesus, still teaching in the temple courts, cried out, “Yes, you know me, and you know where I am from. I am not here on my own authority, but he who sent me is true. You do not know him, "
"3203","John","7","29","but I know him because I am from him and he sent me.” "
"3204","John","7","30","At this they tried to seize him, but no one laid a hand on him, because his hour had not yet come. "
"3205","John","7","31","Still, many in the crowd believed in him. They said, “When the Messiah comes, will he perform more signs than this man?” "
"3206","John","7","32","The Pharisees heard the crowd whispering such things about him. Then the chief priests and the Pharisees sent temple guards to arrest him. "
"3207","John","7","33","Jesus said, “I am with you for only a short time, and then I am going to the one who sent me. "
"3208","John","7","34","You will look for me, but you will not find me; and where I am, you cannot come.” "
"3209","John","7","35","The Jews said to one another, “Where does this man intend to go that we cannot find him? Will he go where our people live scattered among the Greeks, and teach the Greeks? "
"3210","John","7","36","What did he mean when he said, ‘You will look for me, but you will not find me,’ and ‘Where I am, you cannot come’ ?” "
"3211","John","7","37","On the last and greatest day of the festival, Jesus stood and said in a loud voice, “Let anyone who is thirsty come to me and drink. "
"3212","John","7","38","Whoever believes in me, as Scripture has said, rivers of living water will flow from within them.” # "
"3213","John","7","39","By this he meant the Spirit, whom those who believed in him were later to receive. Up to that time the Spirit had not been given, since Jesus had not yet been glorified. "
"3214","John","7","40","On hearing his words, some of the people said, “Surely this man is the Prophet.” "
"3215","John","7","41","Others said, “He is the Messiah.” Still others asked, “How can the Messiah come from Galilee? "
"3216","John","7","42","Does not Scripture say that the Messiah will come from David’s descendants and from Bethlehem, the town where David lived?” "
"3217","John","7","43","Thus the people were divided because of Jesus. "
"3218","John","7","44","Some wanted to seize him, but no one laid a hand on him. "
"3219","John","7","45","Finally the temple guards went back to the chief priests and the Pharisees, who asked them, “Why didn’t you bring him in?” "
"3220","John","7","46","“No one ever spoke the way this man does,” the guards replied. "
"3221","John","7","47","“You mean he has deceived you also?” the Pharisees retorted. "
"3222","John","7","48","“Have any of the rulers or of the Pharisees believed in him? "
"3223","John","7","49","No! But this mob that knows nothing of the law—there is a curse on them.” "
"3224","John","7","50","Nicodemus, who had gone to Jesus earlier and who was one of their own number, asked, "
"3225","John","7","51","“Does our law condemn a man without first hearing him to find out what he has been doing?” "
"3226","John","7","52","They replied, “Are you from Galilee, too? Look into it, and you will find that a prophet does not come out of Galilee.” [The earliest manuscripts and many other ancient witnesses do not have John 7:53—8:11 . A few manuscripts include these verses, wholly or in part, after John 7:36 , John 21:25 , Luke 21:38 or Luke 24:53 .] "
"3227","John","7","53","Then they all went home,"
"3228","John","8","1","but Jesus went to the Mount of Olives. "
"3229","John","8","2","At dawn he appeared again in the temple courts, where all the people gathered around him, and he sat down to teach them. "
"3230","John","8","3","The teachers of the law and the Pharisees brought in a woman caught in adultery. They made her stand before the group "
"3231","John","8","4","and said to Jesus, “Teacher, this woman was caught in the act of adultery. "
"3232","John","8","5","In the Law Moses commanded us to stone such women. Now what do you say?” "
"3233","John","8","6","They were using this question as a trap, in order to have a basis for accusing him. But Jesus bent down and started to write on the ground with his finger. "
"3234","John","8","7","When they kept on questioning him, he straightened up and said to them, “Let any one of you who is without sin be the first to throw a stone at her.” "
"3235","John","8","8","Again he stooped down and wrote on the ground. "
"3236","John","8","9","At this, those who heard began to go away one at a time, the older ones first, until only Jesus was left, with the woman still standing there. "
"3237","John","8","10","Jesus straightened up and asked her, “Woman, where are they? Has no one condemned you?” "
"3238","John","8","11","“No one, sir,” she said. “Then neither do I condemn you,” Jesus declared. “Go now and leave your life of sin.” "
"3239","John","8","12","When Jesus spoke again to the people, he said, “I am the light of the world. Whoever follows me will never walk in darkness, but will have the light of life.” "
"3240","John","8","13","The Pharisees challenged him, “Here you are, appearing as your own witness; your testimony is not valid.” "
"3241","John","8","14","Jesus answered, “Even if I testify on my own behalf, my testimony is valid, for I know where I came from and where I am going. But you have no idea where I come from or where I am going. "
"3242","John","8","15","You judge by human standards; I pass judgment on no one. "
"3243","John","8","16","But if I do judge, my decisions are true, because I am not alone. I stand with the Father, who sent me. "
"3244","John","8","17","In your own Law it is written that the testimony of two witnesses is true. "
"3245","John","8","18","I am one who testifies for myself; my other witness is the Father, who sent me.” "
"3246","John","8","19","Then they asked him, “Where is your father?” “You do not know me or my Father,” Jesus replied. “If you knew me, you would know my Father also.” "
"3247","John","8","20","He spoke these words while teaching in the temple courts near the place where the offerings were put. Yet no one seized him, because his hour had not yet come. "
"3248","John","8","21","Once more Jesus said to them, “I am going away, and you will look for me, and you will die in your sin. Where I go, you cannot come.” "
"3249","John","8","22","This made the Jews ask, “Will he kill himself? Is that why he says, ‘Where I go, you cannot come’ ?” "
"3250","John","8","23","But he continued, “You are from below; I am from above. You are of this world; I am not of this world. "
"3251","John","8","24","I told you that you would die in your sins; if you do not believe that I am he, you will indeed die in your sins.” "
"3252","John","8","25","“Who are you?” they asked. “Just what I have been telling you from the beginning,” Jesus replied. "
"3253","John","8","26","“I have much to say in judgment of you. But he who sent me is trustworthy, and what I have heard from him I tell the world.” "
"3254","John","8","27","They did not understand that he was telling them about his Father. "
"3255","John","8","28","So Jesus said, “When you have lifted up # the Son of Man, then you will know that I am he and that I do nothing on my own but speak just what the Father has taught me. "
"3256","John","8","29","The one who sent me is with me; he has not left me alone, for I always do what pleases him.” "
"3257","John","8","30","Even as he spoke, many believed in him. "
"3258","John","8","31","To the Jews who had believed him, Jesus said, “If you hold to my teaching, you are really my disciples. "
"3259","John","8","32","Then you will know the truth, and the truth will set you free.” "
"3260","John","8","33","They answered him, “We are Abraham’s descendants and have never been slaves of anyone. How can you say that we shall be set free?” "
"3261","John","8","34","Jesus replied, “Very truly I tell you, everyone who sins is a slave to sin. "
"3262","John","8","35","Now a slave has no permanent place in the family, but a son belongs to it forever. "
"3263","John","8","36","So if the Son sets you free, you will be free indeed. "
"3264","John","8","37","I know that you are Abraham’s descendants. Yet you are looking for a way to kill me, because you have no room for my word. "
"3265","John","8","38","I am telling you what I have seen in the Father’s presence, and you are doing what you have heard from your father. # ” "
"3266","John","8","39","“Abraham is our father,” they answered. “If you were Abraham’s children,” said Jesus, “then you would # do what Abraham did. "
"3267","John","8","40","As it is, you are looking for a way to kill me, a man who has told you the truth that I heard from God. Abraham did not do such things. "
"3268","John","8","41","You are doing the works of your own father.” “We are not illegitimate children,” they protested. “The only Father we have is God himself.” "
"3269","John","8","42","Jesus said to them, “If God were your Father, you would love me, for I have come here from God. I have not come on my own; God sent me. "
"3270","John","8","43","Why is my language not clear to you? Because you are unable to hear what I say. "
"3271","John","8","44","You belong to your father, the devil, and you want to carry out your father’s desires. He was a murderer from the beginning, not holding to the truth, for there is no truth in him. When he lies, he speaks his native language, for he is a liar and the father of lies. "
"3272","John","8","45","Yet because I tell the truth, you do not believe me! "
"3273","John","8","46","Can any of you prove me guilty of sin? If I am telling the truth, why don’t you believe me? "
"3274","John","8","47","Whoever belongs to God hears what God says. The reason you do not hear is that you do not belong to God.” "
"3275","John","8","48","The Jews answered him, “Aren’t we right in saying that you are a Samaritan and demon-possessed?” "
"3276","John","8","49","“I am not possessed by a demon,” said Jesus, “but I honor my Father and you dishonor me. "
"3277","John","8","50","I am not seeking glory for myself; but there is one who seeks it, and he is the judge. "
"3278","John","8","51","Very truly I tell you, whoever obeys my word will never see death.” "
"3279","John","8","52","At this they exclaimed, “Now we know that you are demon-possessed! Abraham died and so did the prophets, yet you say that whoever obeys your word will never taste death. "
"3280","John","8","53","Are you greater than our father Abraham? He died, and so did the prophets. Who do you think you are?” "
"3281","John","8","54","Jesus replied, “If I glorify myself, my glory means nothing. My Father, whom you claim as your God, is the one who glorifies me. "
"3282","John","8","55","Though you do not know him, I know him. If I said I did not, I would be a liar like you, but I do know him and obey his word. "
"3283","John","8","56","Your father Abraham rejoiced at the thought of seeing my day; he saw it and was glad.” "
"3284","John","8","57","“You are not yet fifty years old,” they said to him, “and you have seen Abraham!” "
"3285","John","8","58","“Very truly I tell you,” Jesus answered, “before Abraham was born, I am!” "
"3286","John","8","59","At this, they picked up stones to stone him, but Jesus hid himself, slipping away from the temple grounds."
"3287","John","9","1","As he went along, he saw a man blind from birth. "
"3288","John","9","2","His disciples asked him, “Rabbi, who sinned, this man or his parents, that he was born blind?” "
"3289","John","9","3","“Neither this man nor his parents sinned,” said Jesus, “but this happened so that the works of God might be displayed in him. "
"3290","John","9","4","As long as it is day, we must do the works of him who sent me. Night is coming, when no one can work. "
"3291","John","9","5","While I am in the world, I am the light of the world.” "
"3292","John","9","6","After saying this, he spit on the ground, made some mud with the saliva, and put it on the man’s eyes. "
"3293","John","9","7","“Go,” he told him, “wash in the Pool of Siloam” (this word means “Sent”). So the man went and washed, and came home seeing. "
"3294","John","9","8","His neighbors and those who had formerly seen him begging asked, “Isn’t this the same man who used to sit and beg?” "
"3295","John","9","9","Some claimed that he was. Others said, “No, he only looks like him.” But he himself insisted, “I am the man.” "
"3296","John","9","10","“How then were your eyes opened?” they asked. "
"3297","John","9","11","He replied, “The man they call Jesus made some mud and put it on my eyes. He told me to go to Siloam and wash. So I went and washed, and then I could see.” "
"3298","John","9","12","“Where is this man?” they asked him. “I don’t know,” he said. "
"3299","John","9","13","They brought to the Pharisees the man who had been blind. "
"3300","John","9","14","Now the day on which Jesus had made the mud and opened the man’s eyes was a Sabbath. "
"3301","John","9","15","Therefore the Pharisees also asked him how he had received his sight. “He put mud on my eyes,” the man replied, “and I washed, and now I see.” "
"3302","John","9","16","Some of the Pharisees said, “This man is not from God, for he does not keep the Sabbath.” But others asked, “How can a sinner perform such signs?” So they were divided. "
"3303","John","9","17","Then they turned again to the blind man, “What have you to say about him? It was your eyes he opened.” The man replied, “He is a prophet.” "
"3304","John","9","18","They still did not believe that he had been blind and had received his sight until they sent for the man’s parents. "
"3305","John","9","19","“Is this your son?” they asked. “Is this the one you say was born blind? How is it that now he can see?” "
"3306","John","9","20","“We know he is our son,” the parents answered, “and we know he was born blind. "
"3307","John","9","21","But how he can see now, or who opened his eyes, we don’t know. Ask him. He is of age; he will speak for himself.” "
"3308","John","9","22","His parents said this because they were afraid of the Jewish leaders, who already had decided that anyone who acknowledged that Jesus was the Messiah would be put out of the synagogue. "
"3309","John","9","23","That was why his parents said, “He is of age; ask him.” "
"3310","John","9","24","A second time they summoned the man who had been blind. “Give glory to God by telling the truth,” they said. “We know this man is a sinner.” "
"3311","John","9","25","He replied, “Whether he is a sinner or not, I don’t know. One thing I do know. I was blind but now I see!” "
"3312","John","9","26","Then they asked him, “What did he do to you? How did he open your eyes?” "
"3313","John","9","27","He answered, “I have told you already and you did not listen. Why do you want to hear it again? Do you want to become his disciples too?” "
"3314","John","9","28","Then they hurled insults at him and said, “You are this fellow’s disciple! We are disciples of Moses! "
"3315","John","9","29","We know that God spoke to Moses, but as for this fellow, we don’t even know where he comes from.” "
"3316","John","9","30","The man answered, “Now that is remarkable! You don’t know where he comes from, yet he opened my eyes. "
"3317","John","9","31","We know that God does not listen to sinners. He listens to the godly person who does his will. "
"3318","John","9","32","Nobody has ever heard of opening the eyes of a man born blind. "
"3319","John","9","33","If this man were not from God, he could do nothing.” "
"3320","John","9","34","To this they replied, “You were steeped in sin at birth; how dare you lecture us!” And they threw him out. "
"3321","John","9","35","Jesus heard that they had thrown him out, and when he found him, he said, “Do you believe in the Son of Man?” "
"3322","John","9","36","“Who is he, sir?” the man asked. “Tell me so that I may believe in him.” "
"3323","John","9","37","Jesus said, “You have now seen him; in fact, he is the one speaking with you.” "
"3324","John","9","38","Then the man said, “Lord, I believe,” and he worshiped him. "
"3325","John","9","39","Jesus said, # “For judgment I have come into this world, so that the blind will see and those who see will become blind.” "
"3326","John","9","40","Some Pharisees who were with him heard him say this and asked, “What? Are we blind too?” "
"3327","John","9","41","Jesus said, “If you were blind, you would not be guilty of sin; but now that you claim you can see, your guilt remains."
"3328","John","10","1","“Very truly I tell you Pharisees, anyone who does not enter the sheep pen by the gate, but climbs in by some other way, is a thief and a robber. "
"3329","John","10","2","The one who enters by the gate is the shepherd of the sheep. "
"3330","John","10","3","The gatekeeper opens the gate for him, and the sheep listen to his voice. He calls his own sheep by name and leads them out. "
"3331","John","10","4","When he has brought out all his own, he goes on ahead of them, and his sheep follow him because they know his voice. "
"3332","John","10","5","But they will never follow a stranger; in fact, they will run away from him because they do not recognize a stranger’s voice.” "
"3333","John","10","6","Jesus used this figure of speech, but the Pharisees did not understand what he was telling them. "
"3334","John","10","7","Therefore Jesus said again, “Very truly I tell you, I am the gate for the sheep. "
"3335","John","10","8","All who have come before me are thieves and robbers, but the sheep have not listened to them. "
"3336","John","10","9","I am the gate; whoever enters through me will be saved. # They will come in and go out, and find pasture. "
"3337","John","10","10","The thief comes only to steal and kill and destroy; I have come that they may have life, and have it to the full. "
"3338","John","10","11","“I am the good shepherd. The good shepherd lays down his life for the sheep. "
"3339","John","10","12","The hired hand is not the shepherd and does not own the sheep. So when he sees the wolf coming, he abandons the sheep and runs away. Then the wolf attacks the flock and scatters it. "
"3340","John","10","13","The man runs away because he is a hired hand and cares nothing for the sheep. "
"3341","John","10","14","“I am the good shepherd; I know my sheep and my sheep know me— "
"3342","John","10","15","just as the Father knows me and I know the Father—and I lay down my life for the sheep. "
"3343","John","10","16","I have other sheep that are not of this sheep pen. I must bring them also. They too will listen to my voice, and there shall be one flock and one shepherd. "
"3344","John","10","17","The reason my Father loves me is that I lay down my life—only to take it up again. "
"3345","John","10","18","No one takes it from me, but I lay it down of my own accord. I have authority to lay it down and authority to take it up again. This command I received from my Father.” "
"3346","John","10","19","The Jews who heard these words were again divided. "
"3347","John","10","20","Many of them said, “He is demon-possessed and raving mad. Why listen to him?” "
"3348","John","10","21","But others said, “These are not the sayings of a man possessed by a demon. Can a demon open the eyes of the blind?” "
"3349","John","10","22","Then came the Festival of Dedication # at Jerusalem. It was winter, "
"3350","John","10","23","and Jesus was in the temple courts walking in Solomon’s Colonnade. "
"3351","John","10","24","The Jews who were there gathered around him, saying, “How long will you keep us in suspense? If you are the Messiah, tell us plainly.” "
"3352","John","10","25","Jesus answered, “I did tell you, but you do not believe. The works I do in my Father’s name testify about me, "
"3353","John","10","26","but you do not believe because you are not my sheep. "
"3354","John","10","27","My sheep listen to my voice; I know them, and they follow me. "
"3355","John","10","28","I give them eternal life, and they shall never perish; no one will snatch them out of my hand. "
"3356","John","10","29","My Father, who has given them to me, is greater than all # ; no one can snatch them out of my Father’s hand. "
"3357","John","10","30","I and the Father are one.” "
"3358","John","10","31","Again his Jewish opponents picked up stones to stone him, "
"3359","John","10","32","but Jesus said to them, “I have shown you many good works from the Father. For which of these do you stone me?” "
"3360","John","10","33","“We are not stoning you for any good work,” they replied, “but for blasphemy, because you, a mere man, claim to be God.” "
"3361","John","10","34","Jesus answered them, “Is it not written in your Law, ‘I have said you are “gods” ’ # ? "
"3362","John","10","35","If he called them ‘gods,’ to whom the word of God came—and Scripture cannot be set aside— "
"3363","John","10","36","what about the one whom the Father set apart as his very own and sent into the world? Why then do you accuse me of blasphemy because I said, ‘I am God’s Son’? "
"3364","John","10","37","Do not believe me unless I do the works of my Father. "
"3365","John","10","38","But if I do them, even though you do not believe me, believe the works, that you may know and understand that the Father is in me, and I in the Father.” "
"3366","John","10","39","Again they tried to seize him, but he escaped their grasp. "
"3367","John","10","40","Then Jesus went back across the Jordan to the place where John had been baptizing in the early days. There he stayed, "
"3368","John","10","41","and many people came to him. They said, “Though John never performed a sign, all that John said about this man was true.” "
"3369","John","10","42","And in that place many believed in Jesus."
"3370","John","11","1","Now a man named Lazarus was sick. He was from Bethany, the village of Mary and her sister Martha. "
"3371","John","11","2","(This Mary, whose brother Lazarus now lay sick, was the same one who poured perfume on the Lord and wiped his feet with her hair.) "
"3372","John","11","3","So the sisters sent word to Jesus, “Lord, the one you love is sick.” "
"3373","John","11","4","When he heard this, Jesus said, “This sickness will not end in death. No, it is for God’s glory so that God’s Son may be glorified through it.” "
"3374","John","11","5","Now Jesus loved Martha and her sister and Lazarus. "
"3375","John","11","6","So when he heard that Lazarus was sick, he stayed where he was two more days, "
"3376","John","11","7","and then he said to his disciples, “Let us go back to Judea.” "
"3377","John","11","8","“But Rabbi,” they said, “a short while ago the Jews there tried to stone you, and yet you are going back?” "
"3378","John","11","9","Jesus answered, “Are there not twelve hours of daylight? Anyone who walks in the daytime will not stumble, for they see by this world’s light. "
"3379","John","11","10","It is when a person walks at night that they stumble, for they have no light.” "
"3380","John","11","11","After he had said this, he went on to tell them, “Our friend Lazarus has fallen asleep; but I am going there to wake him up.” "
"3381","John","11","12","His disciples replied, “Lord, if he sleeps, he will get better.” "
"3382","John","11","13","Jesus had been speaking of his death, but his disciples thought he meant natural sleep. "
"3383","John","11","14","So then he told them plainly, “Lazarus is dead, "
"3384","John","11","15","and for your sake I am glad I was not there, so that you may believe. But let us go to him.” "
"3385","John","11","16","Then Thomas (also known as Didymus # ) said to the rest of the disciples, “Let us also go, that we may die with him.” "
"3386","John","11","17","On his arrival, Jesus found that Lazarus had already been in the tomb for four days. "
"3387","John","11","18","Now Bethany was less than two miles # from Jerusalem, "
"3388","John","11","19","and many Jews had come to Martha and Mary to comfort them in the loss of their brother. "
"3389","John","11","20","When Martha heard that Jesus was coming, she went out to meet him, but Mary stayed at home. "
"3390","John","11","21","“Lord,” Martha said to Jesus, “if you had been here, my brother would not have died. "
