"","book","chapter","verse","text"
"1153","Genesis","39","2","The  Lord  was with Joseph so that he prospered, and he lived in the house of his Egyptian master.  "
"1154","Genesis","39","3","When his master saw that the  Lord  was with him and that the  Lord  gave him success in everything he did,  "
"1155","Genesis","39","4","Joseph found favor in his eyes and became his attendant. Potiphar put him in charge of his household, and he entrusted to his care everything he owned.  "
"1156","Genesis","39","5","From the time he put him in charge of his household and of all that he owned, the  Lord  blessed the household of the Egyptian because of Joseph. The blessing of the  Lord  was on everything Potiphar had, both in the house and in the field.  "
"1157","Genesis","39","6","So Potiphar left everything he had in Joseph’s care; with Joseph in charge, he did not concern himself with anything except the food he ate. Now Joseph was well-built and handsome,  "
"1158","Genesis","39","7","and after a while his master’s wife took notice of Joseph and said, “Come to bed with me!” "
"1159","Genesis","39","8","But he refused. “With me in charge,” he told her, “my master does not concern himself with anything in the house; everything he owns he has entrusted to my care.  "
"1160","Genesis","39","9","No one is greater in this house than I am. My master has withheld nothing from me except you, because you are his wife. How then could I do such a wicked thing and sin against God?”  "
"1161","Genesis","39","10","And though she spoke to Joseph day after day, he refused to go to bed with her or even be with her. "
"1162","Genesis","39","11","One day he went into the house to attend to his duties, and none of the household servants was inside.  "
"1163","Genesis","39","12","She caught him by his cloak and said, “Come to bed with me!” But he left his cloak in her hand and ran out of the house. "
"1164","Genesis","39","13","When she saw that he had left his cloak in her hand and had run out of the house,  "
"1165","Genesis","39","14","she called her household servants. “Look,” she said to them, “this Hebrew has been brought to us to make sport of us! He came in here to sleep with me, but I screamed.  "
"1166","Genesis","39","15","When he heard me scream for help, he left his cloak beside me and ran out of the house.” "
"1167","Genesis","39","16","She kept his cloak beside her until his master came home.  "
"1168","Genesis","39","17","Then she told him this story: “That Hebrew slave you brought us came to me to make sport of me.  "
"1169","Genesis","39","18","But as soon as I screamed for help, he left his cloak beside me and ran out of the house.” "
"1170","Genesis","39","19","When his master heard the story his wife told him, saying, “This is how your slave treated me,” he burned with anger.  "
"1171","Genesis","39","20","Joseph’s master took him and put him in prison, the place where the king’s prisoners were confined. But while Joseph was there in the prison,  "
"1172","Genesis","39","21","the  Lord  was with him; he showed him kindness and granted him favor in the eyes of the prison warden.  "
"1173","Genesis","39","22","So the warden put Joseph in charge of all those held in the prison, and he was made responsible for all that was done there.  "
"1174","Genesis","39","23","The warden paid no attention to anything under Joseph’s care, because the  Lord  was with Joseph and gave him success in whatever he did."
"1175","Genesis","40","1","Some time later, the cupbearer and the baker of the king of Egypt offended their master, the king of Egypt.  "
"1176","Genesis","40","2","Pharaoh was angry with his two officials, the chief cupbearer and the chief baker,  "
"1177","Genesis","40","3","and put them in custody in the house of the captain of the guard, in the same prison where Joseph was confined.  "
"1178","Genesis","40","4","The captain of the guard assigned them to Joseph, and he attended them. After they had been in custody for some time,  "
"1179","Genesis","40","5","each of the two men—the cupbearer and the baker of the king of Egypt, who were being held in prison—had a dream the same night, and each dream had a meaning of its own. "
"1180","Genesis","40","6","When Joseph came to them the next morning, he saw that they were dejected.  "
"1181","Genesis","40","7","So he asked Pharaoh’s officials who were in custody with him in his master’s house, “Why do you look so sad today?” "
"1182","Genesis","40","8","“We both had dreams,” they answered, “but there is no one to interpret them.” Then Joseph said to them, “Do not interpretations belong to God? Tell me your dreams.” "
"1183","Genesis","40","9","So the chief cupbearer told Joseph his dream. He said to him, “In my dream I saw a vine in front of me,  "
"1184","Genesis","40","10","and on the vine were three branches. As soon as it budded, it blossomed, and its clusters ripened into grapes.  "
"1185","Genesis","40","11","Pharaoh’s cup was in my hand, and I took the grapes, squeezed them into Pharaoh’s cup and put the cup in his hand.” "
"1186","Genesis","40","12","“This is what it means,” Joseph said to him. “The three branches are three days.  "
"1187","Genesis","40","13","Within three days Pharaoh will lift up your head and restore you to your position, and you will put Pharaoh’s cup in his hand, just as you used to do when you were his cupbearer.  "
"1188","Genesis","40","14","But when all goes well with you, remember me and show me kindness; mention me to Pharaoh and get me out of this prison.  "
"1189","Genesis","40","15","I was forcibly carried off from the land of the Hebrews, and even here I have done nothing to deserve being put in a dungeon.” "
"1190","Genesis","40","16","When the chief baker saw that Joseph had given a favorable interpretation, he said to Joseph, “I too had a dream: On my head were three baskets of bread.   "
"1191","Genesis","40","17","In the top basket were all kinds of baked goods for Pharaoh, but the birds were eating them out of the basket on my head.” "
"1192","Genesis","40","18","“This is what it means,” Joseph said. “The three baskets are three days.  "
"1193","Genesis","40","19","Within three days Pharaoh will lift off your head and impale your body on a pole. And the birds will eat away your flesh.” "
"1194","Genesis","40","20","Now the third day was Pharaoh’s birthday, and he gave a feast for all his officials. He lifted up the heads of the chief cupbearer and the chief baker in the presence of his officials:  "
"1195","Genesis","40","21","He restored the chief cupbearer to his position, so that he once again put the cup into Pharaoh’s hand—  "
"1196","Genesis","40","22","but he impaled the chief baker, just as Joseph had said to them in his interpretation. "
"1197","Genesis","40","23","The chief cupbearer, however, did not remember Joseph; he forgot him."
"1198","Genesis","41","1","When two full years had passed, Pharaoh had a dream: He was standing by the Nile,  "
"1199","Genesis","41","2","when out of the river there came up seven cows, sleek and fat, and they grazed among the reeds.  "
"1200","Genesis","41","3","After them, seven other cows, ugly and gaunt, came up out of the Nile and stood beside those on the riverbank.  "
"1201","Genesis","41","4","And the cows that were ugly and gaunt ate up the seven sleek, fat cows. Then Pharaoh woke up. "
"1202","Genesis","41","5","He fell asleep again and had a second dream: Seven heads of grain, healthy and good, were growing on a single stalk.  "
"1203","Genesis","41","6","After them, seven other heads of grain sprouted—thin and scorched by the east wind.  "
"1204","Genesis","41","7","The thin heads of grain swallowed up the seven healthy, full heads. Then Pharaoh woke up; it had been a dream. "
"1205","Genesis","41","8","In the morning his mind was troubled, so he sent for all the magicians and wise men of Egypt. Pharaoh told them his dreams, but no one could interpret them for him. "
"1206","Genesis","41","9","Then the chief cupbearer said to Pharaoh, “Today I am reminded of my shortcomings.  "
"1207","Genesis","41","10","Pharaoh was once angry with his servants, and he imprisoned me and the chief baker in the house of the captain of the guard.  "
"1208","Genesis","41","11","Each of us had a dream the same night, and each dream had a meaning of its own.  "
"1209","Genesis","41","12","Now a young Hebrew was there with us, a servant of the captain of the guard. We told him our dreams, and he interpreted them for us, giving each man the interpretation of his dream.  "
"1210","Genesis","41","13","And things turned out exactly as he interpreted them to us: I was restored to my position, and the other man was impaled.” "
"1211","Genesis","41","14","So Pharaoh sent for Joseph, and he was quickly brought from the dungeon. When he had shaved and changed his clothes, he came before Pharaoh. "
"1212","Genesis","41","15","Pharaoh said to Joseph, “I had a dream, and no one can interpret it. But I have heard it said of you that when you hear a dream you can interpret it.” "
"1213","Genesis","41","16","“I cannot do it,” Joseph replied to Pharaoh, “but God will give Pharaoh the answer he desires.” "
"1214","Genesis","41","17","Then Pharaoh said to Joseph, “In my dream I was standing on the bank of the Nile,  "
"1215","Genesis","41","18","when out of the river there came up seven cows, fat and sleek, and they grazed among the reeds.  "
"1216","Genesis","41","19","After them, seven other cows came up—scrawny and very ugly and lean. I had never seen such ugly cows in all the land of Egypt.  "
"1217","Genesis","41","20","The lean, ugly cows ate up the seven fat cows that came up first.  "
"1218","Genesis","41","21","But even after they ate them, no one could tell that they had done so; they looked just as ugly as before. Then I woke up. "
"1219","Genesis","41","22","“In my dream I saw seven heads of grain, full and good, growing on a single stalk.  "
"1220","Genesis","41","23","After them, seven other heads sprouted—withered and thin and scorched by the east wind.  "
"1221","Genesis","41","24","The thin heads of grain swallowed up the seven good heads. I told this to the magicians, but none of them could explain it to me.” "
"1222","Genesis","41","25","Then Joseph said to Pharaoh, “The dreams of Pharaoh are one and the same. God has revealed to Pharaoh what he is about to do.  "
"1223","Genesis","41","26","The seven good cows are seven years, and the seven good heads of grain are seven years; it is one and the same dream.  "
"1224","Genesis","41","27","The seven lean, ugly cows that came up afterward are seven years, and so are the seven worthless heads of grain scorched by the east wind: They are seven years of famine. "
"1225","Genesis","41","28","“It is just as I said to Pharaoh: God has shown Pharaoh what he is about to do.  "
"1226","Genesis","41","29","Seven years of great abundance are coming throughout the land of Egypt,  "
"1227","Genesis","41","30","but seven years of famine will follow them. Then all the abundance in Egypt will be forgotten, and the famine will ravage the land.  "
"1228","Genesis","41","31","The abundance in the land will not be remembered, because the famine that follows it will be so severe.  "
"1229","Genesis","41","32","The reason the dream was given to Pharaoh in two forms is that the matter has been firmly decided by God, and God will do it soon. "
"1230","Genesis","41","33","“And now let Pharaoh look for a discerning and wise man and put him in charge of the land of Egypt.  "
"1231","Genesis","41","34","Let Pharaoh appoint commissioners over the land to take a fifth of the harvest of Egypt during the seven years of abundance.  "
"1232","Genesis","41","35","They should collect all the food of these good years that are coming and store up the grain under the authority of Pharaoh, to be kept in the cities for food.  "
"1233","Genesis","41","36","This food should be held in reserve for the country, to be used during the seven years of famine that will come upon Egypt, so that the country may not be ruined by the famine.” "
"1234","Genesis","41","37","The plan seemed good to Pharaoh and to all his officials.  "
"1235","Genesis","41","38","So Pharaoh asked them, “Can we find anyone like this man, one in whom is the spirit of God ?” "
"1236","Genesis","41","39","Then Pharaoh said to Joseph, “Since God has made all this known to you, there is no one so discerning and wise as you.  "
"1237","Genesis","41","40","You shall be in charge of my palace, and all my people are to submit to your orders. Only with respect to the throne will I be greater than you.” "
"1238","Genesis","41","41","So Pharaoh said to Joseph, “I hereby put you in charge of the whole land of Egypt.”  "
"1239","Genesis","41","42","Then Pharaoh took his signet ring from his finger and put it on Joseph’s finger. He dressed him in robes of fine linen and put a gold chain around his neck.  "
"1240","Genesis","41","43","He had him ride in a chariot as his second-in-command,  and people shouted before him, “Make way !” Thus he put him in charge of the whole land of Egypt. "
"1241","Genesis","41","44","Then Pharaoh said to Joseph, “I am Pharaoh, but without your word no one will lift hand or foot in all Egypt.”  "
"1242","Genesis","41","45","Pharaoh gave Joseph the name Zaphenath-Paneah and gave him Asenath daughter of Potiphera, priest of On,  to be his wife. And Joseph went throughout the land of Egypt. "
"1243","Genesis","41","46","Joseph was thirty years old when he entered the service of Pharaoh king of Egypt. And Joseph went out from Pharaoh’s presence and traveled throughout Egypt.  "
"1244","Genesis","41","47","During the seven years of abundance the land produced plentifully.  "
"1245","Genesis","41","48","Joseph collected all the food produced in those seven years of abundance in Egypt and stored it in the cities. In each city he put the food grown in the fields surrounding it.  "
"1246","Genesis","41","49","Joseph stored up huge quantities of grain, like the sand of the sea; it was so much that he stopped keeping records because it was beyond measure. "
"1247","Genesis","41","50","Before the years of famine came, two sons were born to Joseph by Asenath daughter of Potiphera, priest of On.  "
"1248","Genesis","41","51","Joseph named his firstborn Manasseh  and said, “It is because God has made me forget all my trouble and all my father’s household.”  "
"1249","Genesis","41","52","The second son he named Ephraim  and said, “It is because God has made me fruitful in the land of my suffering.” "
"1250","Genesis","41","53","The seven years of abundance in Egypt came to an end,  "
"1251","Genesis","41","54","and the seven years of famine began, just as Joseph had said. There was famine in all the other lands, but in the whole land of Egypt there was food.  "
"1252","Genesis","41","55","When all Egypt began to feel the famine, the people cried to Pharaoh for food. Then Pharaoh told all the Egyptians, “Go to Joseph and do what he tells you.” "
"1253","Genesis","41","56","When the famine had spread over the whole country, Joseph opened all the storehouses and sold grain to the Egyptians, for the famine was severe throughout Egypt.  "
"1254","Genesis","41","57","And all the world came to Egypt to buy grain from Joseph, because the famine was severe everywhere."
"1255","Genesis","42","1","When Jacob learned that there was grain in Egypt, he said to his sons, “Why do you just keep looking at each other?”  "
"1256","Genesis","42","2","He continued, “I have heard that there is grain in Egypt. Go down there and buy some for us, so that we may live and not die.” "
"1257","Genesis","42","3","Then ten of Joseph’s brothers went down to buy grain from Egypt.  "
"1258","Genesis","42","4","But Jacob did not send Benjamin, Joseph’s brother, with the others, because he was afraid that harm might come to him.  "
"1259","Genesis","42","5","So Israel’s sons were among those who went to buy grain, for there was famine in the land of Canaan also. "
"1260","Genesis","42","6","Now Joseph was the governor of the land, the person who sold grain to all its people. So when Joseph’s brothers arrived, they bowed down to him with their faces to the ground.  "
"1261","Genesis","42","7","As soon as Joseph saw his brothers, he recognized them, but he pretended to be a stranger and spoke harshly to them. “Where do you come from?” he asked. “From the land of Canaan,” they replied, “to buy food.” "
"1262","Genesis","42","8","Although Joseph recognized his brothers, they did not recognize him.  "
"1263","Genesis","42","9","Then he remembered his dreams about them and said to them, “You are spies! You have come to see where our land is unprotected.” "
"1264","Genesis","42","10","“No, my lord,” they answered. “Your servants have come to buy food.  "
"1265","Genesis","42","11","We are all the sons of one man. Your servants are honest men, not spies.” "
"1266","Genesis","42","12","“No!” he said to them. “You have come to see where our land is unprotected.” "
"1267","Genesis","42","13","But they replied, “Your servants were twelve brothers, the sons of one man, who lives in the land of Canaan. The youngest is now with our father, and one is no more.” "
"1268","Genesis","42","14","Joseph said to them, “It is just as I told you: You are spies!  "
"1269","Genesis","42","15","And this is how you will be tested: As surely as Pharaoh lives, you will not leave this place unless your youngest brother comes here.  "
"1270","Genesis","42","16","Send one of your number to get your brother; the rest of you will be kept in prison, so that your words may be tested to see if you are telling the truth. If you are not, then as surely as Pharaoh lives, you are spies!”  "
"1271","Genesis","42","17","And he put them all in custody for three days. "
"1272","Genesis","42","18","On the third day, Joseph said to them, “Do this and you will live, for I fear God:  "
"1273","Genesis","42","19","If you are honest men, let one of your brothers stay here in prison, while the rest of you go and take grain back for your starving households.  "
"1274","Genesis","42","20","But you must bring your youngest brother to me, so that your words may be verified and that you may not die.” This they proceeded to do. "
"1275","Genesis","42","21","They said to one another, “Surely we are being punished because of our brother. We saw how distressed he was when he pleaded with us for his life, but we would not listen; that’s why this distress has come on us.” "
"1276","Genesis","42","22","Reuben replied, “Didn’t I tell you not to sin against the boy? But you wouldn’t listen! Now we must give an accounting for his blood.”  "
"1277","Genesis","42","23","They did not realize that Joseph could understand them, since he was using an interpreter. "
"1278","Genesis","42","24","He turned away from them and began to weep, but then came back and spoke to them again. He had Simeon taken from them and bound before their eyes. "
"1279","Genesis","42","25","Joseph gave orders to fill their bags with grain, to put each man’s silver back in his sack, and to give them provisions for their journey. After this was done for them,  "
"1280","Genesis","42","26","they loaded their grain on their donkeys and left. "
"1281","Genesis","42","27","At the place where they stopped for the night one of them opened his sack to get feed for his donkey, and he saw his silver in the mouth of his sack.  "
"1282","Genesis","42","28","“My silver has been returned,” he said to his brothers. “Here it is in my sack.” Their hearts sank and they turned to each other trembling and said, “What is this that God has done to us?” "
"1283","Genesis","42","29","When they came to their father Jacob in the land of Canaan, they told him all that had happened to them. They said,  "
"1284","Genesis","42","30","“The man who is lord over the land spoke harshly to us and treated us as though we were spying on the land.  "
"1285","Genesis","42","31","But we said to him, ‘We are honest men; we are not spies.  "
"1286","Genesis","42","32","We were twelve brothers, sons of one father. One is no more, and the youngest is now with our father in Canaan.’ "
"1287","Genesis","42","33","“Then the man who is lord over the land said to us, ‘This is how I will know whether you are honest men: Leave one of your brothers here with me, and take food for your starving households and go.  "
"1288","Genesis","42","34","But bring your youngest brother to me so I will know that you are not spies but honest men. Then I will give your brother back to you, and you can trade  in the land.’ ” "
"1289","Genesis","42","35","As they were emptying their sacks, there in each man’s sack was his pouch of silver! When they and their father saw the money pouches, they were frightened.  "
"1290","Genesis","42","36","Their father Jacob said to them, “You have deprived me of my children. Joseph is no more and Simeon is no more, and now you want to take Benjamin. Everything is against me!” "
"1291","Genesis","42","37","Then Reuben said to his father, “You may put both of my sons to death if I do not bring him back to you. Entrust him to my care, and I will bring him back.” "
"1292","Genesis","42","38","But Jacob said, “My son will not go down there with you; his brother is dead and he is the only one left. If harm comes to him on the journey you are taking, you will bring my gray head down to the grave in sorrow.”"
"1293","Genesis","43","1","Now the famine was still severe in the land.  "
"1294","Genesis","43","2","So when they had eaten all the grain they had brought from Egypt, their father said to them, “Go back and buy us a little more food.” "
"1295","Genesis","43","3","But Judah said to him, “The man warned us solemnly, ‘You will not see my face again unless your brother is with you.’  "
"1296","Genesis","43","4","If you will send our brother along with us, we will go down and buy food for you.  "
"1297","Genesis","43","5","But if you will not send him, we will not go down, because the man said to us, ‘You will not see my face again unless your brother is with you.’ ” "
"1298","Genesis","43","6","Israel asked, “Why did you bring this trouble on me by telling the man you had another brother?” "
"1299","Genesis","43","7","They replied, “The man questioned us closely about ourselves and our family. ‘Is your father still living?’ he asked us. ‘Do you have another brother?’ We simply answered his questions. How were we to know he would say, ‘Bring your brother down here’?” "
"1300","Genesis","43","8","Then Judah said to Israel his father, “Send the boy along with me and we will go at once, so that we and you and our children may live and not die.  "
"1301","Genesis","43","9","I myself will guarantee his safety; you can hold me personally responsible for him. If I do not bring him back to you and set him here before you, I will bear the blame before you all my life.  "
"1302","Genesis","43","10","As it is, if we had not delayed, we could have gone and returned twice.” "
"1303","Genesis","43","11","Then their father Israel said to them, “If it must be, then do this: Put some of the best products of the land in your bags and take them down to the man as a gift—a little balm and a little honey, some spices and myrrh, some pistachio nuts and almonds.  "
"1304","Genesis","43","12","Take double the amount of silver with you, for you must return the silver that was put back into the mouths of your sacks. Perhaps it was a mistake.  "
"1305","Genesis","43","13","Take your brother also and go back to the man at once.  "
"1306","Genesis","43","14","And may God Almighty  grant you mercy before the man so that he will let your other brother and Benjamin come back with you. As for me, if I am bereaved, I am bereaved.” "
"1307","Genesis","43","15","So the men took the gifts and double the amount of silver, and Benjamin also. They hurried down to Egypt and presented themselves to Joseph.  "
"1308","Genesis","43","16","When Joseph saw Benjamin with them, he said to the steward of his house, “Take these men to my house, slaughter an animal and prepare a meal; they are to eat with me at noon.” "
"1309","Genesis","43","17","The man did as Joseph told him and took the men to Joseph’s house.  "
"1310","Genesis","43","18","Now the men were frightened when they were taken to his house. They thought, “We were brought here because of the silver that was put back into our sacks the first time. He wants to attack us and overpower us and seize us as slaves and take our donkeys.” "
"1311","Genesis","43","19","So they went up to Joseph’s steward and spoke to him at the entrance to the house.  "
"1312","Genesis","43","20","“We beg your pardon, our lord,” they said, “we came down here the first time to buy food.  "
"1313","Genesis","43","21","But at the place where we stopped for the night we opened our sacks and each of us found his silver—the exact weight—in the mouth of his sack. So we have brought it back with us.  "
"1314","Genesis","43","22","We have also brought additional silver with us to buy food. We don’t know who put our silver in our sacks.” "
"1315","Genesis","43","23","“It’s all right,” he said. “Don’t be afraid. Your God, the God of your father, has given you treasure in your sacks; I received your silver.” Then he brought Simeon out to them. "
"1316","Genesis","43","24","The steward took the men into Joseph’s house, gave them water to wash their feet and provided fodder for their donkeys.  "
"1317","Genesis","43","25","They prepared their gifts for Joseph’s arrival at noon, because they had heard that they were to eat there. "
"1318","Genesis","43","26","When Joseph came home, they presented to him the gifts they had brought into the house, and they bowed down before him to the ground.  "
"1319","Genesis","43","27","He asked them how they were, and then he said, “How is your aged father you told me about? Is he still living?” "
"1320","Genesis","43","28","They replied, “Your servant our father is still alive and well.” And they bowed down, prostrating themselves before him. "
"1321","Genesis","43","29","As he looked about and saw his brother Benjamin, his own mother’s son, he asked, “Is this your youngest brother, the one you told me about?” And he said, “God be gracious to you, my son.”  "
"1322","Genesis","43","30","Deeply moved at the sight of his brother, Joseph hurried out and looked for a place to weep. He went into his private room and wept there. "
"1323","Genesis","43","31","After he had washed his face, he came out and, controlling himself, said, “Serve the food.” "
"1324","Genesis","43","32","They served him by himself, the brothers by themselves, and the Egyptians who ate with him by themselves, because Egyptians could not eat with Hebrews, for that is detestable to Egyptians.  "
"1325","Genesis","43","33","The men had been seated before him in the order of their ages, from the firstborn to the youngest; and they looked at each other in astonishment.  "
"1326","Genesis","43","34","When portions were served to them from Joseph’s table, Benjamin’s portion was five times as much as anyone else’s. So they feasted and drank freely with him."
"1327","Genesis","44","1","Now Joseph gave these instructions to the steward of his house: “Fill the men’s sacks with as much food as they can carry, and put each man’s silver in the mouth of his sack.  "
"1328","Genesis","44","2","Then put my cup, the silver one, in the mouth of the youngest one’s sack, along with the silver for his grain.” And he did as Joseph said. "
"1329","Genesis","44","3","As morning dawned, the men were sent on their way with their donkeys.  "
"1330","Genesis","44","4","They had not gone far from the city when Joseph said to his steward, “Go after those men at once, and when you catch up with them, say to them, ‘Why have you repaid good with evil?  "
"1331","Genesis","44","5","Isn’t this the cup my master drinks from and also uses for divination? This is a wicked thing you have done.’ ” "
"1332","Genesis","44","6","When he caught up with them, he repeated these words to them.  "
"1333","Genesis","44","7","But they said to him, “Why does my lord say such things? Far be it from your servants to do anything like that!  "
"1334","Genesis","44","8","We even brought back to you from the land of Canaan the silver we found inside the mouths of our sacks. So why would we steal silver or gold from your master’s house?  "
"1335","Genesis","44","9","If any of your servants is found to have it, he will die; and the rest of us will become my lord’s slaves.” "
"1336","Genesis","44","10","“Very well, then,” he said, “let it be as you say. Whoever is found to have it will become my slave; the rest of you will be free from blame.” "
"1337","Genesis","44","11","Each of them quickly lowered his sack to the ground and opened it.  "
"1338","Genesis","44","12","Then the steward proceeded to search, beginning with the oldest and ending with the youngest. And the cup was found in Benjamin’s sack.  "
"1339","Genesis","44","13","At this, they tore their clothes. Then they all loaded their donkeys and returned to the city. "
"1340","Genesis","44","14","Joseph was still in the house when Judah and his brothers came in, and they threw themselves to the ground before him.  "
"1341","Genesis","44","15","Joseph said to them, “What is this you have done? Don’t you know that a man like me can find things out by divination?” "
"1342","Genesis","44","16","“What can we say to my lord?” Judah replied. “What can we say? How can we prove our innocence? God has uncovered your servants’ guilt. We are now my lord’s slaves—we ourselves and the one who was found to have the cup.” "
"1343","Genesis","44","17","But Joseph said, “Far be it from me to do such a thing! Only the man who was found to have the cup will become my slave. The rest of you, go back to your father in peace.” "
"1344","Genesis","44","18","Then Judah went up to him and said: “Pardon your servant, my lord, let me speak a word to my lord. Do not be angry with your servant, though you are equal to Pharaoh himself.  "
"1345","Genesis","44","19","My lord asked his servants, ‘Do you have a father or a brother?’  "
"1346","Genesis","44","20","And we answered, ‘We have an aged father, and there is a young son born to him in his old age. His brother is dead, and he is the only one of his mother’s sons left, and his father loves him.’ "
"1347","Genesis","44","21","“Then you said to your servants, ‘Bring him down to me so I can see him for myself.’  "
"1348","Genesis","44","22","And we said to my lord, ‘The boy cannot leave his father; if he leaves him, his father will die.’  "
"1349","Genesis","44","23","But you told your servants, ‘Unless your youngest brother comes down with you, you will not see my face again.’  "
"1350","Genesis","44","24","When we went back to your servant my father, we told him what my lord had said. "
"1351","Genesis","44","25","“Then our father said, ‘Go back and buy a little more food.’  "
"1352","Genesis","44","26","But we said, ‘We cannot go down. Only if our youngest brother is with us will we go. We cannot see the man’s face unless our youngest brother is with us.’ "
"1353","Genesis","44","27","“Your servant my father said to us, ‘You know that my wife bore me two sons.  "
"1354","Genesis","44","28","One of them went away from me, and I said, “He has surely been torn to pieces.” And I have not seen him since.  "
"1355","Genesis","44","29","If you take this one from me too and harm comes to him, you will bring my gray head down to the grave in misery.’ "
"1356","Genesis","44","30","“So now, if the boy is not with us when I go back to your servant my father, and if my father, whose life is closely bound up with the boy’s life,  "
"1357","Genesis","44","31","sees that the boy isn’t there, he will die. Your servants will bring the gray head of our father down to the grave in sorrow.  "
"1358","Genesis","44","32","Your servant guaranteed the boy’s safety to my father. I said, ‘If I do not bring him back to you, I will bear the blame before you, my father, all my life!’ "
"1359","Genesis","44","33","“Now then, please let your servant remain here as my lord’s slave in place of the boy, and let the boy return with his brothers.  "
"1360","Genesis","44","34","How can I go back to my father if the boy is not with me? No! Do not let me see the misery that would come on my father.”"
"1361","Genesis","45","1","Then Joseph could no longer control himself before all his attendants, and he cried out, “Have everyone leave my presence!” So there was no one with Joseph when he made himself known to his brothers.  "
"1362","Genesis","45","2","And he wept so loudly that the Egyptians heard him, and Pharaoh’s household heard about it. "
"1363","Genesis","45","3","Joseph said to his brothers, “I am Joseph! Is my father still living?” But his brothers were not able to answer him, because they were terrified at his presence. "
"1364","Genesis","45","4","Then Joseph said to his brothers, “Come close to me.” When they had done so, he said, “I am your brother Joseph, the one you sold into Egypt!  "
"1365","Genesis","45","5","And now, do not be distressed and do not be angry with yourselves for selling me here, because it was to save lives that God sent me ahead of you.  "
"1366","Genesis","45","6","For two years now there has been famine in the land, and for the next five years there will be no plowing and reaping.  "
"1367","Genesis","45","7","But God sent me ahead of you to preserve for you a remnant on earth and to save your lives by a great deliverance. "
"1368","Genesis","45","8","“So then, it was not you who sent me here, but God. He made me father to Pharaoh, lord of his entire household and ruler of all Egypt.  "
"1369","Genesis","45","9","Now hurry back to my father and say to him, ‘This is what your son Joseph says: God has made me lord of all Egypt. Come down to me; don’t delay.  "
"1370","Genesis","45","10","You shall live in the region of Goshen and be near me—you, your children and grandchildren, your flocks and herds, and all you have.  "
"1371","Genesis","45","11","I will provide for you there, because five years of famine are still to come. Otherwise you and your household and all who belong to you will become destitute.’ "
"1372","Genesis","45","12","“You can see for yourselves, and so can my brother Benjamin, that it is really I who am speaking to you.  "
"1373","Genesis","45","13","Tell my father about all the honor accorded me in Egypt and about everything you have seen. And bring my father down here quickly.” "
"1374","Genesis","45","14","Then he threw his arms around his brother Benjamin and wept, and Benjamin embraced him, weeping.  "
"1375","Genesis","45","15","And he kissed all his brothers and wept over them. Afterward his brothers talked with him. "
"1376","Genesis","45","16","When the news reached Pharaoh’s palace that Joseph’s brothers had come, Pharaoh and all his officials were pleased.  "
"1377","Genesis","45","17","Pharaoh said to Joseph, “Tell your brothers, ‘Do this: Load your animals and return to the land of Canaan,  "
"1378","Genesis","45","18","and bring your father and your families back to me. I will give you the best of the land of Egypt and you can enjoy the fat of the land.’ "
"1379","Genesis","45","19","“You are also directed to tell them, ‘Do this: Take some carts from Egypt for your children and your wives, and get your father and come.  "
"1380","Genesis","45","20","Never mind about your belongings, because the best of all Egypt will be yours.’ ” "
"1381","Genesis","45","21","So the sons of Israel did this. Joseph gave them carts, as Pharaoh had commanded, and he also gave them provisions for their journey.  "
"1382","Genesis","45","22","To each of them he gave new clothing, but to Benjamin he gave three hundred shekels  of silver and five sets of clothes.  "
"1383","Genesis","45","23","And this is what he sent to his father: ten donkeys loaded with the best things of Egypt, and ten female donkeys loaded with grain and bread and other provisions for his journey.  "
"1384","Genesis","45","24","Then he sent his brothers away, and as they were leaving he said to them, “Don’t quarrel on the way!” "
"1385","Genesis","45","25","So they went up out of Egypt and came to their father Jacob in the land of Canaan.  "
"1386","Genesis","45","26","They told him, “Joseph is still alive! In fact, he is ruler of all Egypt.” Jacob was stunned; he did not believe them.  "
"1387","Genesis","45","27","But when they told him everything Joseph had said to them, and when he saw the carts Joseph had sent to carry him back, the spirit of their father Jacob revived.  "
"1388","Genesis","45","28","And Israel said, “I’m convinced! My son Joseph is still alive. I will go and see him before I die.”"
"1389","Genesis","46","1","So Israel set out with all that was his, and when he reached Beersheba, he offered sacrifices to the God of his father Isaac. "
"1390","Genesis","46","2","And God spoke to Israel in a vision at night and said, “Jacob! Jacob!” “Here I am,” he replied. "
"1391","Genesis","46","3","“I am God, the God of your father,” he said. “Do not be afraid to go down to Egypt, for I will make you into a great nation there.  "
"1392","Genesis","46","4","I will go down to Egypt with you, and I will surely bring you back again. And Joseph’s own hand will close your eyes.” "
"1393","Genesis","46","5","Then Jacob left Beersheba, and Israel’s sons took their father Jacob and their children and their wives in the carts that Pharaoh had sent to transport him.  "
"1394","Genesis","46","6","So Jacob and all his offspring went to Egypt, taking with them their livestock and the possessions they had acquired in Canaan.  "
"1395","Genesis","46","7","Jacob brought with him to Egypt his sons and grandsons and his daughters and granddaughters—all his offspring. "
"1396","Genesis","46","8","These are the names of the sons of Israel (Jacob and his descendants) who went to Egypt: Reuben the firstborn of Jacob. "
"1397","Genesis","46","9","The sons of Reuben: Hanok, Pallu, Hezron and Karmi. "
"1398","Genesis","46","10","The sons of Simeon: Jemuel, Jamin, Ohad, Jakin, Zohar and Shaul the son of a Canaanite woman. "
"1399","Genesis","46","11","The sons of Levi: Gershon, Kohath and Merari. "
